transaction_id,purchase_date,customer_id,gender,age,product_category,quantity,price_per_unit,order_value,phone_number,created_at
1591,2023-04-12,CUST032,Male,30,Clothing,3,940,2820,+6282187792052,2023-01-01
1592,2023-06-24,CUST995,Female,41,Beauty,3,248,744,+6282187792052,2023-01-01
1593,2023-09-25,CUST922,Male,41,Clothing,1,975,975,+6282187792052,2023-01-01
1594,2023-08-21,CUST593,Male,35,Beauty,4,121,484,+6282187792052,2023-01-01
1595,2023-01-07,CUST612,Female,61,Beauty,5,303,1515,+6282187792052,2023-01-01
1596,2023-06-23,CUST470,Female,57,Clothing,2,902,1804,+6282187792052,2023-01-01
1597,2023-09-20,CUST718,Female,59,Beauty,5,403,2015,+6282187792052,2023-01-01
1598,2023-06-06,CUST649,Female,58,Electronics,5,393,1965,+6282187792052,2023-01-01
1599,2023-10-09,CUST457,Female,58,Clothing,5,233,1165,+6282187792052,2023-01-01
1600,2023-08-30,CUST632,Female,26,Beauty,3,180,540,+6282187792052,2023-01-01
1601,2023-09-15,CUST779,Female,56,Electronics,5,466,2330,+6282187792052,2023-01-01
1602,2023-10-24,CUST371,Female,20,Clothing,4,454,1816,+6282187792052,2023-01-01
1603,2023-06-28,CUST370,Male,23,Clothing,4,93,372,+6282187792052,2023-01-01
1604,2023-09-29,CUST460,Male,40,Clothing,3,254,762,+6282187792052,2023-01-01
1605,2023-05-17,CUST350,Male,25,Beauty,1,199,199,+6282187792052,2023-01-01
1606,2023-11-23,CUST627,Male,57,Beauty,2,376,752,+6282187792052,2023-01-01
1607,2023-02-06,CUST733,Male,34,Beauty,1,286,286,+6282187792052,2023-01-01
1608,2023-03-14,CUST957,Female,60,Electronics,2,85,170,+6282187792052,2023-01-01
1609,2023-03-11,CUST396,Female,55,Beauty,3,171,513,+6282187792052,2023-01-01
1610,2023-09-16,CUST883,Male,40,Electronics,1,383,383,+6282187792052,2023-01-01
1611,2023-10-15,CUST837,Male,18,Beauty,2,378,756,+6282187792052,2023-01-01
1612,2023-04-10,CUST479,Male,52,Electronics,2,82,164,+6282187792052,2023-01-01
1613,2023-09-16,CUST249,Male,20,Beauty,1,197,197,+6282187792052,2023-01-01
1614,2023-01-26,CUST551,Male,45,Electronics,1,356,356,+6282187792052,2023-01-01
1615,2023-08-01,CUST423,Female,27,Clothing,4,278,1112,+6282187792052,2023-01-01
1616,2023-06-13,CUST748,Male,25,Beauty,2,410,820,+6282187792052,2023-01-01
1617,2023-05-04,CUST440,Male,64,Electronics,2,145,290,+6282187792052,2023-01-01
1618,2023-06-20,CUST361,Female,34,Beauty,2,96,192,+6282187792052,2023-01-01
1619,2023-11-29,CUST344,Female,42,Clothing,2,733,1466,+6282187792052,2023-01-01
1620,2023-04-10,CUST752,Male,29,Beauty,1,164,164,+6282187792052,2023-01-01
1621,2023-09-13,CUST366,Male,57,Beauty,3,17,51,+6282187792052,2023-01-01
1622,2023-03-28,CUST303,Male,19,Electronics,5,191,955,+6282187792052,2023-01-01
1623,2023-05-14,CUST540,Female,46,Electronics,5,38,190,+6282187792052,2023-01-01
1624,2023-11-13,CUST498,Female,50,Clothing,1,661,661,+6282187792052,2023-01-01
1625,2023-06-10,CUST624,Female,34,Electronics,4,241,964,+6282187792052,2023-01-01
1626,2023-10-16,CUST890,Male,34,Electronics,3,456,1368,+6282187792052,2023-01-01
1627,2023-09-17,CUST359,Male,50,Clothing,1,772,772,+6282187792052,2023-01-01
1628,2023-06-30,CUST016,Male,19,Clothing,3,503,1509,+6282187792052,2023-01-01
1629,2023-10-06,CUST492,Male,61,Clothing,3,479,1437,+6282187792052,2023-01-01
1630,2023-02-09,CUST553,Male,24,Clothing,5,845,4225,+6282187792052,2023-01-01
1631,2023-01-26,CUST713,Male,34,Beauty,4,106,424,+6282187792052,2023-01-01
1632,2023-11-15,CUST848,Female,63,Electronics,4,498,1992,+6282187792052,2023-01-01
1633,2023-02-16,CUST119,Female,60,Electronics,2,88,176,+6282187792052,2023-01-01
1634,2023-08-10,CUST402,Female,41,Electronics,5,141,705,+6282187792052,2023-01-01
1635,2023-12-30,CUST629,Male,62,Electronics,2,222,444,+6282187792052,2023-01-01
1636,2023-03-03,CUST558,Female,41,Clothing,2,331,662,+6282187792052,2023-01-01
1637,2023-08-18,CUST224,Female,25,Beauty,1,376,376,+6282187792052,2023-01-01
1638,2023-11-01,CUST950,Male,36,Electronics,1,207,207,+6282187792052,2023-01-01
1639,2023-09-28,CUST004,Male,37,Electronics,1,339,339,+6282187792052,2023-01-01
1640,2023-04-07,CUST176,Female,43,Beauty,5,408,2040,+6282187792052,2023-01-01
1641,2023-04-20,CUST922,Male,41,Electronics,1,387,387,+6282187792052,2023-01-01
1642,2023-03-27,CUST678,Female,60,Electronics,3,409,1227,+6282187792052,2023-01-01
1643,2023-07-25,CUST961,Male,53,Beauty,5,178,890,+6282187792052,2023-01-01
1644,2023-06-07,CUST265,Male,55,Beauty,5,221,1105,+6282187792052,2023-01-01
1645,2023-08-11,CUST700,Male,36,Beauty,4,390,1560,+6282187792052,2023-01-01
1646,2023-11-01,CUST772,Male,26,Clothing,4,409,1636,+6282187792052,2023-01-01
1647,2023-07-28,CUST842,Female,47,Beauty,1,342,342,+6282187792052,2023-01-01
1648,2023-01-15,CUST572,Male,31,Clothing,5,995,4975,+6282187792052,2023-01-01
1649,2023-09-24,CUST209,Female,30,Beauty,3,450,1350,+6282187792052,2023-01-01
1650,2023-05-25,CUST810,Male,59,Electronics,1,53,53,+6282187792052,2023-01-01
1651,2023-03-28,CUST339,Female,22,Electronics,2,86,172,+6282187792052,2023-01-01
1652,2023-05-30,CUST189,Male,63,Beauty,3,105,315,+6282187792052,2023-01-01
1653,2023-07-12,CUST436,Female,57,Clothing,5,754,3770,+6282187792052,2023-01-01
1654,2023-12-25,CUST643,Female,28,Electronics,1,348,348,+6282187792052,2023-01-01
1655,2023-03-30,CUST165,Female,60,Clothing,3,670,2010,+6282187792052,2023-01-01
1656,2023-09-24,CUST924,Male,55,Beauty,5,130,650,+6282187792052,2023-01-01
1657,2023-06-01,CUST087,Female,28,Electronics,1,486,486,+6282187792052,2023-01-01
1658,2023-03-09,CUST469,Male,18,Beauty,1,108,108,+6282187792052,2023-01-01
1659,2023-03-12,CUST404,Male,46,Clothing,2,276,552,+6282187792052,2023-01-01
1660,2023-10-20,CUST797,Male,40,Beauty,3,455,1365,+6282187792052,2023-01-01
1661,2023-02-13,CUST637,Male,43,Beauty,2,305,610,+6282187792052,2023-01-01
1662,2023-12-11,CUST255,Male,48,Beauty,1,76,76,+6282187792052,2023-01-01
1663,2023-05-28,CUST514,Female,18,Clothing,2,934,1868,+6282187792052,2023-01-01
1664,2023-01-13,CUST847,Female,18,Clothing,2,429,858,+6282187792052,2023-01-01
1665,2023-06-08,CUST086,Male,19,Beauty,4,396,1584,+6282187792052,2023-01-01
1666,2023-12-01,CUST783,Female,56,Beauty,2,113,226,+6282187792052,2023-01-01
1667,2023-01-27,CUST615,Female,61,Electronics,5,131,655,+6282187792052,2023-01-01
1668,2023-11-13,CUST228,Female,59,Clothing,5,98,490,+6282187792052,2023-01-01
1669,2023-07-16,CUST542,Female,20,Beauty,4,58,232,+6282187792052,2023-01-01
1670,2023-10-13,CUST760,Male,27,Clothing,1,172,172,+6282187792052,2023-01-01
1671,2023-12-22,CUST160,Female,43,Electronics,4,62,248,+6282187792052,2023-01-01
1672,2023-07-12,CUST442,Female,60,Beauty,1,440,440,+6282187792052,2023-01-01
1673,2023-02-28,CUST985,Female,19,Electronics,5,32,160,+6282187792052,2023-01-01
1674,2023-02-13,CUST750,Female,35,Clothing,3,323,969,+6282187792052,2023-01-01
1675,2023-09-03,CUST987,Female,30,Beauty,3,161,483,+6282187792052,2023-01-01
1676,2023-05-25,CUST506,Male,34,Clothing,5,604,3020,+6282187792052,2023-01-01
1677,2023-10-19,CUST833,Male,42,Electronics,5,481,2405,+6282187792052,2023-01-01
1678,2023-09-05,CUST247,Male,41,Electronics,2,371,742,+6282187792052,2023-01-01
1679,2023-05-03,CUST253,Female,53,Clothing,1,807,807,+6282187792052,2023-01-01
1680,2023-09-21,CUST796,Male,43,Clothing,1,963,963,+6282187792052,2023-01-01
1681,2023-05-24,CUST815,Female,51,Electronics,5,86,430,+6282187792052,2023-01-01
1682,2023-06-22,CUST353,Male,31,Clothing,4,656,2624,+6282187792052,2023-01-01
1683,2023-08-07,CUST072,Female,20,Electronics,1,119,119,+6282187792052,2023-01-01
1684,2023-04-14,CUST413,Female,44,Clothing,1,882,882,+6282187792052,2023-01-01
1685,2023-08-11,CUST517,Female,47,Electronics,2,304,608,+6282187792052,2023-01-01
1686,2023-04-20,CUST980,Female,31,Clothing,4,890,3560,+6282187792052,2023-01-01
1687,2023-03-27,CUST250,Male,48,Electronics,2,111,222,+6282187792052,2023-01-01
1688,2023-10-30,CUST607,Male,54,Beauty,5,333,1665,+6282187792052,2023-01-01
1689,2023-12-02,CUST948,Female,23,Beauty,2,233,466,+6282187792052,2023-01-01
1690,2023-06-30,CUST712,Female,57,Beauty,4,286,1144,+6282187792052,2023-01-01
1691,2023-10-26,CUST475,Male,26,Beauty,2,232,464,+6282187792052,2023-01-01
1692,2023-05-25,CUST866,Male,24,Electronics,5,25,125,+6282187792052,2023-01-01
1693,2023-05-12,CUST417,Male,43,Electronics,1,435,435,+6282187792052,2023-01-01
1694,2023-11-13,CUST750,Female,35,Clothing,3,294,882,+6282187792052,2023-01-01
1695,2023-04-19,CUST224,Female,25,Electronics,5,370,1850,+6282187792052,2023-01-01
1696,2023-10-12,CUST216,Male,62,Clothing,3,555,1665,+6282187792052,2023-01-01
1697,2023-05-29,CUST800,Male,32,Beauty,2,400,800,+6282187792052,2023-01-01
1698,2023-09-17,CUST028,Female,43,Clothing,3,961,2883,+6282187792052,2023-01-01
1699,2023-12-05,CUST108,Female,27,Clothing,4,403,1612,+6282187792052,2023-01-01
1700,2023-06-14,CUST532,Female,64,Beauty,1,243,243,+6282187792052,2023-01-01
1701,2023-01-07,CUST062,Male,18,Clothing,2,345,690,+6282187792052,2023-01-01
1702,2023-05-08,CUST889,Female,35,Electronics,1,408,408,+6282187792052,2023-01-01
1703,2023-04-07,CUST972,Male,49,Clothing,1,172,172,+6282187792052,2023-01-01
1704,2023-12-03,CUST973,Male,60,Beauty,4,453,1812,+6282187792052,2023-01-01
1705,2023-04-17,CUST827,Male,61,Beauty,1,416,416,+6282187792052,2023-01-01
1706,2023-02-13,CUST212,Male,21,Beauty,1,54,54,+6282187792052,2023-01-01
1707,2023-02-02,CUST381,Female,44,Beauty,5,40,200,+6282187792052,2023-01-01
1708,2023-10-29,CUST075,Male,61,Beauty,3,75,225,+6282187792052,2023-01-01
1709,2023-01-14,CUST735,Female,64,Clothing,4,130,520,+6282187792052,2023-01-01
1710,2023-08-22,CUST631,Male,56,Clothing,2,888,1776,+6282187792052,2023-01-01
1711,2023-06-01,CUST440,Male,64,Clothing,4,942,3768,+6282187792052,2023-01-01
1712,2023-06-20,CUST448,Female,54,Electronics,1,179,179,+6282187792052,2023-01-01
1713,2023-10-13,CUST069,Female,56,Beauty,4,216,864,+6282187792052,2023-01-01
1714,2023-03-31,CUST261,Male,21,Clothing,4,196,784,+6282187792052,2023-01-01
1715,2023-12-14,CUST800,Male,32,Electronics,2,348,696,+6282187792052,2023-01-01
1716,2023-01-29,CUST687,Female,53,Clothing,5,864,4320,+6282187792052,2023-01-01
1717,2023-10-02,CUST882,Female,64,Electronics,2,111,222,+6282187792052,2023-01-01
1718,2023-11-29,CUST217,Female,35,Clothing,4,705,2820,+6282187792052,2023-01-01
1719,2023-04-01,CUST112,Male,37,Beauty,3,493,1479,+6282187792052,2023-01-01
1720,2023-08-15,CUST290,Female,30,Clothing,2,577,1154,+6282187792052,2023-01-01
1721,2023-12-04,CUST446,Male,21,Clothing,4,197,788,+6282187792052,2023-01-01
1722,2023-09-04,CUST136,Male,44,Beauty,4,350,1400,+6282187792052,2023-01-01
1723,2023-10-02,CUST560,Female,25,Electronics,1,309,309,+6282187792052,2023-01-01
1724,2023-02-01,CUST447,Male,22,Beauty,3,210,630,+6282187792052,2023-01-01
1725,2023-10-31,CUST997,Male,52,Beauty,3,172,516,+6282187792052,2023-01-01
1726,2023-10-30,CUST743,Female,34,Electronics,5,126,630,+6282187792052,2023-01-01
1727,2023-12-17,CUST464,Male,38,Clothing,4,85,340,+6282187792052,2023-01-01
1728,2023-08-15,CUST473,Male,64,Clothing,1,524,524,+6282187792052,2023-01-01
1729,2023-12-17,CUST722,Male,20,Electronics,3,466,1398,+6282187792052,2023-01-01
1730,2023-09-27,CUST529,Female,35,Clothing,5,622,3110,+6282187792052,2023-01-01
1731,2023-09-02,CUST121,Female,28,Beauty,3,211,633,+6282187792052,2023-01-01
1732,2023-06-30,CUST482,Female,28,Clothing,2,926,1852,+6282187792052,2023-01-01
1733,2023-07-07,CUST558,Female,41,Clothing,5,970,4850,+6282187792052,2023-01-01
1734,2023-03-21,CUST451,Female,45,Clothing,3,222,666,+6282187792052,2023-01-01
1735,2023-08-24,CUST145,Female,39,Beauty,1,298,298,+6282187792052,2023-01-01
1736,2023-09-25,CUST432,Female,60,Clothing,3,781,2343,+6282187792052,2023-01-01
1737,2023-12-23,CUST710,Female,26,Beauty,3,115,345,+6282187792052,2023-01-01
1738,2023-03-03,CUST155,Male,31,Beauty,5,472,2360,+6282187792052,2023-01-01
1739,2023-05-25,CUST402,Female,41,Clothing,2,235,470,+6282187792052,2023-01-01
1740,2023-10-05,CUST642,Female,54,Beauty,2,212,424,+6282187792052,2023-01-01
1741,2023-12-11,CUST154,Male,51,Beauty,5,132,660,+6282187792052,2023-01-01
1742,2023-11-07,CUST501,Male,39,Beauty,3,381,1143,+6282187792052,2023-01-01
1743,2023-09-22,CUST360,Male,42,Electronics,2,406,812,+6282187792052,2023-01-01
1744,2023-04-06,CUST287,Male,54,Clothing,4,288,1152,+6282187792052,2023-01-01
1745,2023-01-04,CUST639,Female,62,Clothing,5,764,3820,+6282187792052,2023-01-01
1746,2023-08-22,CUST991,Female,34,Beauty,2,268,536,+6282187792052,2023-01-01
1747,2023-04-28,CUST722,Male,20,Electronics,5,207,1035,+6282187792052,2023-01-01
1748,2023-10-31,CUST204,Male,39,Clothing,4,552,2208,+6282187792052,2023-01-01
1749,2023-03-30,CUST225,Female,57,Beauty,3,470,1410,+6282187792052,2023-01-01
1750,2023-11-27,CUST986,Female,49,Clothing,5,986,4930,+6282187792052,2023-01-01
1751,2023-01-14,CUST582,Male,35,Electronics,2,481,962,+6282187792052,2023-01-01
1752,2023-07-24,CUST321,Female,26,Clothing,1,570,570,+6282187792052,2023-01-01
1753,2023-05-31,CUST175,Female,31,Clothing,4,597,2388,+6282187792052,2023-01-01
1754,2023-05-02,CUST409,Female,21,Electronics,5,377,1885,+6282187792052,2023-01-01
1755,2023-06-06,CUST425,Female,55,Beauty,1,269,269,+6282187792052,2023-01-01
1756,2023-06-12,CUST189,Male,63,Clothing,5,858,4290,+6282187792052,2023-01-01
1757,2023-12-26,CUST057,Female,63,Beauty,4,61,244,+6282187792052,2023-01-01
1758,2023-04-26,CUST554,Female,46,Beauty,5,20,100,+6282187792052,2023-01-01
1759,2023-11-22,CUST113,Female,41,Beauty,4,135,540,+6282187792052,2023-01-01
1760,2023-01-21,CUST276,Female,21,Electronics,1,41,41,+6282187792052,2023-01-01
1761,2023-01-09,CUST924,Male,55,Clothing,1,815,815,+6282187792052,2023-01-01
1762,2023-08-10,CUST849,Male,32,Beauty,3,86,258,+6282187792052,2023-01-01
1763,2023-05-20,CUST229,Male,58,Clothing,3,691,2073,+6282187792052,2023-01-01
1764,2023-11-22,CUST072,Female,20,Clothing,4,813,3252,+6282187792052,2023-01-01
1765,2023-08-05,CUST127,Female,33,Beauty,1,279,279,+6282187792052,2023-01-01
1766,2023-02-24,CUST904,Male,28,Clothing,4,572,2288,+6282187792052,2023-01-01
1767,2023-02-21,CUST898,Female,42,Beauty,4,406,1624,+6282187792052,2023-01-01
1768,2023-12-14,CUST725,Male,61,Beauty,5,304,1520,+6282187792052,2023-01-01
1769,2023-12-03,CUST872,Female,63,Clothing,2,582,1164,+6282187792052,2023-01-01
1770,2023-03-23,CUST478,Female,58,Electronics,4,186,744,+6282187792052,2023-01-01
1771,2023-06-25,CUST734,Female,27,Beauty,2,61,122,+6282187792052,2023-01-01
1772,2023-06-10,CUST712,Female,57,Clothing,2,67,134,+6282187792052,2023-01-01
1773,2023-08-19,CUST544,Female,27,Clothing,4,285,1140,+6282187792052,2023-01-01
1774,2023-09-17,CUST777,Male,48,Clothing,2,820,1640,+6282187792052,2023-01-01
1775,2023-08-15,CUST046,Female,20,Beauty,3,434,1302,+6282187792052,2023-01-01
1776,2023-01-16,CUST604,Female,29,Electronics,1,130,130,+6282187792052,2023-01-01
1777,2023-03-01,CUST865,Female,42,Beauty,3,292,876,+6282187792052,2023-01-01
1778,2023-10-28,CUST414,Male,48,Beauty,1,96,96,+6282187792052,2023-01-01
1779,2023-08-11,CUST568,Female,51,Electronics,2,224,448,+6282187792052,2023-01-01
1780,2023-12-04,CUST930,Male,54,Clothing,2,66,132,+6282187792052,2023-01-01
1781,2023-11-15,CUST519,Female,36,Electronics,1,260,260,+6282187792052,2023-01-01
1782,2023-11-27,CUST764,Female,40,Electronics,1,486,486,+6282187792052,2023-01-01
1783,2023-10-16,CUST233,Female,51,Electronics,3,103,309,+6282187792052,2023-01-01
1784,2023-08-13,CUST079,Male,34,Beauty,1,427,427,+6282187792052,2023-01-01
1785,2023-08-21,CUST939,Female,46,Clothing,3,507,1521,+6282187792052,2023-01-01
1786,2023-09-28,CUST572,Male,31,Clothing,4,196,784,+6282187792052,2023-01-01
1787,2023-03-08,CUST709,Female,19,Beauty,4,355,1420,+6282187792052,2023-01-01
1788,2023-07-06,CUST849,Male,32,Clothing,4,499,1996,+6282187792052,2023-01-01
1789,2023-02-17,CUST545,Male,27,Beauty,5,465,2325,+6282187792052,2023-01-01
1790,2023-03-05,CUST734,Female,27,Beauty,5,191,955,+6282187792052,2023-01-01
1791,2023-08-05,CUST377,Female,46,Beauty,3,367,1101,+6282187792052,2023-01-01
1792,2023-03-20,CUST943,Female,57,Clothing,1,748,748,+6282187792052,2023-01-01
1793,2023-03-14,CUST947,Male,50,Electronics,2,332,664,+6282187792052,2023-01-01
1794,2023-08-14,CUST852,Female,41,Electronics,3,128,384,+6282187792052,2023-01-01
1795,2023-02-04,CUST478,Female,58,Electronics,2,70,140,+6282187792052,2023-01-01
1796,2023-02-24,CUST693,Male,41,Clothing,3,988,2964,+6282187792052,2023-01-01
1797,2023-11-10,CUST451,Female,45,Beauty,4,339,1356,+6282187792052,2023-01-01
1798,2023-06-23,CUST340,Female,36,Beauty,3,44,132,+6282187792052,2023-01-01
1799,2023-07-06,CUST755,Female,58,Electronics,2,78,156,+6282187792052,2023-01-01
1800,2023-07-09,CUST336,Female,52,Beauty,4,425,1700,+6282187792052,2023-01-01
1801,2023-10-20,CUST318,Male,61,Electronics,3,27,81,+6282187792052,2023-01-01
1802,2023-02-12,CUST953,Male,45,Beauty,1,329,329,+6282187792052,2023-01-01
1803,2023-04-14,CUST354,Female,49,Electronics,3,348,1044,+6282187792052,2023-01-01
1804,2023-09-08,CUST142,Male,35,Beauty,1,84,84,+6282187792052,2023-01-01
1805,2023-06-15,CUST133,Male,20,Beauty,2,276,552,+6282187792052,2023-01-01
1806,2023-06-01,CUST140,Male,38,Beauty,4,226,904,+6282187792052,2023-01-01
1807,2023-06-05,CUST542,Female,20,Clothing,2,305,610,+6282187792052,2023-01-01
1808,2023-05-17,CUST033,Female,50,Electronics,2,311,622,+6282187792052,2023-01-01
1809,2023-05-31,CUST329,Female,46,Clothing,1,772,772,+6282187792052,2023-01-01
1810,2023-06-16,CUST014,Male,64,Clothing,2,286,572,+6282187792052,2023-01-01
1811,2023-01-03,CUST324,Female,52,Clothing,5,777,3885,+6282187792052,2023-01-01
1812,2023-08-05,CUST378,Male,50,Electronics,2,270,540,+6282187792052,2023-01-01
1813,2023-10-04,CUST145,Female,39,Beauty,3,320,960,+6282187792052,2023-01-01
1814,2023-02-06,CUST345,Male,62,Electronics,4,216,864,+6282187792052,2023-01-01
1815,2023-04-29,CUST098,Female,55,Electronics,5,419,2095,+6282187792052,2023-01-01
1816,2023-10-06,CUST023,Female,35,Electronics,2,305,610,+6282187792052,2023-01-01
1817,2023-07-03,CUST904,Male,28,Beauty,4,387,1548,+6282187792052,2023-01-01
1818,2023-12-25,CUST633,Male,39,Beauty,5,466,2330,+6282187792052,2023-01-01
1819,2023-12-17,CUST738,Male,41,Beauty,3,189,567,+6282187792052,2023-01-01
1820,2023-05-03,CUST547,Male,63,Clothing,4,189,756,+6282187792052,2023-01-01
1821,2023-01-29,CUST092,Female,51,Electronics,1,103,103,+6282187792052,2023-01-01
1822,2023-04-29,CUST453,Female,26,Beauty,3,423,1269,+6282187792052,2023-01-01
1823,2023-04-17,CUST004,Male,37,Clothing,5,193,965,+6282187792052,2023-01-01
1824,2023-01-19,CUST475,Male,26,Beauty,2,74,148,+6282187792052,2023-01-01
1825,2023-10-15,CUST726,Male,47,Electronics,2,493,986,+6282187792052,2023-01-01
1826,2023-06-04,CUST505,Male,24,Beauty,3,54,162,+6282187792052,2023-01-01
1827,2023-12-27,CUST009,Male,63,Electronics,3,368,1104,+6282187792052,2023-01-01
1828,2023-07-04,CUST972,Male,49,Electronics,5,137,685,+6282187792052,2023-01-01
1829,2023-02-17,CUST727,Male,55,Electronics,3,90,270,+6282187792052,2023-01-01
1830,2023-05-23,CUST280,Female,37,Clothing,5,863,4315,+6282187792052,2023-01-01
1831,2023-03-24,CUST330,Female,25,Clothing,5,917,4585,+6282187792052,2023-01-01
1832,2023-01-12,CUST187,Female,64,Electronics,1,157,157,+6282187792052,2023-01-01
1833,2023-09-18,CUST404,Male,46,Clothing,2,585,1170,+6282187792052,2023-01-01
1834,2023-09-04,CUST681,Female,43,Clothing,3,222,666,+6282187792052,2023-01-01
1835,2023-05-27,CUST373,Female,25,Beauty,2,258,516,+6282187792052,2023-01-01
1836,2023-06-20,CUST349,Female,57,Beauty,3,361,1083,+6282187792052,2023-01-01
1837,2023-01-21,CUST654,Male,42,Clothing,5,146,730,+6282187792052,2023-01-01
1838,2023-11-25,CUST572,Male,31,Beauty,1,114,114,+6282187792052,2023-01-01
1839,2023-07-26,CUST430,Female,43,Clothing,1,754,754,+6282187792052,2023-01-01
1840,2023-03-29,CUST495,Male,24,Clothing,5,167,835,+6282187792052,2023-01-01
1841,2023-04-19,CUST679,Female,18,Electronics,1,178,178,+6282187792052,2023-01-01
1842,2023-08-10,CUST807,Female,50,Electronics,2,470,940,+6282187792052,2023-01-01
1843,2023-09-08,CUST152,Male,43,Electronics,4,214,856,+6282187792052,2023-01-01
1844,2023-03-01,CUST993,Female,48,Clothing,3,374,1122,+6282187792052,2023-01-01
1845,2023-10-13,CUST112,Male,37,Clothing,3,834,2502,+6282187792052,2023-01-01
1846,2023-01-06,CUST178,Male,40,Clothing,2,633,1266,+6282187792052,2023-01-01
1847,2023-04-05,CUST074,Female,18,Electronics,2,307,614,+6282187792052,2023-01-01
1848,2023-03-29,CUST040,Male,45,Electronics,4,63,252,+6282187792052,2023-01-01
1849,2023-05-09,CUST336,Female,52,Beauty,1,414,414,+6282187792052,2023-01-01
1850,2023-05-19,CUST280,Female,37,Beauty,5,104,520,+6282187792052,2023-01-01
1851,2023-05-05,CUST419,Female,44,Clothing,2,982,1964,+6282187792052,2023-01-01
1852,2023-01-10,CUST328,Male,39,Beauty,4,54,216,+6282187792052,2023-01-01
1853,2023-08-07,CUST226,Female,61,Beauty,4,153,612,+6282187792052,2023-01-01
1854,2023-07-04,CUST991,Female,34,Clothing,1,933,933,+6282187792052,2023-01-01
1855,2023-01-13,CUST799,Male,56,Clothing,2,937,1874,+6282187792052,2023-01-01
1856,2023-11-05,CUST774,Female,40,Beauty,4,385,1540,+6282187792052,2023-01-01
1857,2023-02-14,CUST479,Male,52,Electronics,3,93,279,+6282187792052,2023-01-01
1858,2023-04-23,CUST767,Male,39,Electronics,4,405,1620,+6282187792052,2023-01-01
1859,2023-12-05,CUST069,Female,56,Electronics,1,251,251,+6282187792052,2023-01-01
1860,2023-02-04,CUST995,Female,41,Clothing,1,782,782,+6282187792052,2023-01-01
1861,2023-09-02,CUST277,Male,36,Clothing,1,176,176,+6282187792052,2023-01-01
1862,2023-08-08,CUST771,Male,24,Electronics,5,402,2010,+6282187792052,2023-01-01
1863,2023-10-02,CUST520,Female,49,Electronics,1,180,180,+6282187792052,2023-01-01
1864,2023-01-16,CUST276,Female,21,Electronics,5,213,1065,+6282187792052,2023-01-01
1865,2023-12-21,CUST660,Female,38,Clothing,2,489,978,+6282187792052,2023-01-01
1866,2023-11-17,CUST393,Female,22,Electronics,1,218,218,+6282187792052,2023-01-01
1867,2023-12-01,CUST186,Male,20,Beauty,5,432,2160,+6282187792052,2023-01-01
1868,2023-07-03,CUST426,Male,23,Electronics,4,170,680,+6282187792052,2023-01-01
1869,2023-05-17,CUST052,Female,36,Clothing,2,494,988,+6282187792052,2023-01-01
1870,2023-05-09,CUST503,Male,45,Beauty,4,84,336,+6282187792052,2023-01-01
1871,2023-06-26,CUST609,Female,47,Clothing,3,574,1722,+6282187792052,2023-01-01
1872,2023-12-20,CUST824,Male,63,Electronics,4,136,544,+6282187792052,2023-01-01
1873,2023-07-31,CUST008,Male,30,Electronics,5,253,1265,+6282187792052,2023-01-01
1874,2023-07-12,CUST839,Female,20,Beauty,5,79,395,+6282187792052,2023-01-01
1875,2023-04-21,CUST559,Female,40,Beauty,5,121,605,+6282187792052,2023-01-01
1876,2023-12-06,CUST585,Female,24,Beauty,1,139,139,+6282187792052,2023-01-01
1877,2023-05-20,CUST941,Female,57,Beauty,3,183,549,+6282187792052,2023-01-01
1878,2023-08-07,CUST722,Male,20,Beauty,2,38,76,+6282187792052,2023-01-01
1879,2023-07-05,CUST181,Male,19,Electronics,1,16,16,+6282187792052,2023-01-01
1880,2023-08-30,CUST513,Male,24,Beauty,1,136,136,+6282187792052,2023-01-01
1881,2023-04-06,CUST380,Male,56,Beauty,5,206,1030,+6282187792052,2023-01-01
1882,2023-04-28,CUST895,Female,55,Beauty,2,101,202,+6282187792052,2023-01-01
1883,2023-06-29,CUST121,Female,28,Clothing,4,367,1468,+6282187792052,2023-01-01
1884,2023-02-08,CUST443,Male,29,Clothing,4,198,792,+6282187792052,2023-01-01
1885,2023-04-25,CUST722,Male,20,Electronics,3,385,1155,+6282187792052,2023-01-01
1886,2023-12-03,CUST873,Female,27,Beauty,4,246,984,+6282187792052,2023-01-01
1887,2023-08-02,CUST921,Male,51,Beauty,1,451,451,+6282187792052,2023-01-01
1888,2023-04-25,CUST930,Male,54,Clothing,2,951,1902,+6282187792052,2023-01-01
1889,2023-09-27,CUST327,Male,57,Clothing,3,699,2097,+6282187792052,2023-01-01
1890,2023-11-24,CUST417,Male,43,Beauty,3,103,309,+6282187792052,2023-01-01
1891,2023-08-12,CUST859,Female,56,Beauty,4,244,976,+6282187792052,2023-01-01
1892,2023-08-27,CUST068,Male,25,Clothing,1,86,86,+6282187792052,2023-01-01
1893,2023-06-12,CUST103,Female,59,Clothing,4,609,2436,+6282187792052,2023-01-01
1894,2023-10-01,CUST095,Female,32,Electronics,5,476,2380,+6282187792052,2023-01-01
1895,2023-11-07,CUST403,Male,32,Electronics,1,249,249,+6282187792052,2023-01-01
1896,2023-07-16,CUST321,Female,26,Electronics,5,190,950,+6282187792052,2023-01-01
1897,2023-06-21,CUST468,Male,40,Beauty,1,420,420,+6282187792052,2023-01-01
